location,name,address,ispotable,available,created_at,photo,description,watersourcetype
"{""latitude"": 42.20222087155213, ""longitude"": 1.360800915311175}",FONT DE CODONYES 25908-0010,"Disseminat Afores-Figols 3, 25794 Fígols i Alinyà, Lleida, Spain",,,2024-05-11 16:26:21,,"FONT DE CODONYES del FÍGOLS I ALINYÀ de la Alt Urgell, es Ebre SEGRE, EL , Cadí-Port del Comte",publico
"{""latitude"": 42.20222087155213, ""longitude"": 1.360800915311175}",FONT DE CODONYES 25908-0010,"Disseminat Afores-Figols 3, 25794 Fígols i Alinyà, Lleida, Spain",,,2024-05-11 16:26:21,,"FONT DE CODONYES del FÍGOLS I ALINYÀ de la Alt Urgell, es Ebre SEGRE, EL , Cadí-Port del Comte",publico
"{""latitude"": 42.20222087155213, ""longitude"": 1.360800915311175}",FONT DE CODONYES 25908-0010,"Disseminat Afores-Figols 3, 25794 Fígols i Alinyà, Lleida, Spain",,,2024-05-11 16:26:21,,"FONT DE CODONYES del FÍGOLS I ALINYÀ de la Alt Urgell, es Ebre SEGRE, EL , Cadí-Port del Comte",publico
"{""latitude"": 41.33905275451536, ""longitude"": 1.36100058597393}",FONT MOLÍ DE SANTES CREUS 43001-0084,"Carrer Del Torrent De Rubió, 43815 Aiguamúrcia, Tarragona, Spain",,,2024-05-11 16:26:21,,"FONT MOLÍ DE SANTES CREUS del AIGUAMÚRCIA de la Alt Camp, es Conques internes de Catalunya GAIÀ, EL , Alt Camp",publico
"{""latitude"": 41.22639289520913, ""longitude"": 1.439696920044072}",FONT DEL PASTORELL 43030-0067,"Plaça De Les Tres Creus 1, 43884 Bonastre, Tarragona, Spain",,,2024-05-11 16:26:21,,"FONT DEL PASTORELL del BONASTRE de la Baix Penedès, es Conques internes de Catalunya CALAFELL-TORREDEMBARRA, RIERES DE , Bloc del Gaià-Bonastre",publico
"{""latitude"": 41.42117786962958, ""longitude"": 1.435136189324537}",FONT CABÚS 1 (PARTIDA LA ROCA BLANCA) 43120-0019,"Pd Torrente Roig 105, 43816 Querol, Tarragona, Spain",,,2024-05-11 16:26:21,,"FONT CABÚS 1 (PARTIDA LA ROCA BLANCA) del QUEROL de la Alt Camp, es Conques internes de Catalunya GAIÀ, EL , Calcàries de l'Alt Foix-Gaià",publico
"{""latitude"": 41.42117786962958, ""longitude"": 1.435136189324537}",FONT CABÚS 1 (PARTIDA LA ROCA BLANCA) 43120-0019,"Pd Torrente Roig 105, 43816 Querol, Tarragona, Spain",,,2024-05-11 16:26:21,,"FONT CABÚS 1 (PARTIDA LA ROCA BLANCA) del QUEROL de la Alt Camp, es Conques internes de Catalunya GAIÀ, EL , Calcàries de l'Alt Foix-Gaià",publico
"{""latitude"": 41.42485679444183, ""longitude"": 1.435430787656133}",FONT CABÚS 2 (PARTIDA LA ROCA BLANCA) 43120-0020,"Camí D'albereda, 43816 Querol, Tarragona, Spain",,,2024-05-11 16:26:21,,"FONT CABÚS 2 (PARTIDA LA ROCA BLANCA) del QUEROL de la Alt Camp, es Conques internes de Catalunya GAIÀ, EL , Calcàries de l'Alt Foix-Gaià",publico
"{""latitude"": 41.42485679444183, ""longitude"": 1.435430787656133}",FONT CABÚS 2 (PARTIDA LA ROCA BLANCA) 43120-0020,"Camí D'albereda, 43816 Querol, Tarragona, Spain",,,2024-05-11 16:26:21,,"FONT CABÚS 2 (PARTIDA LA ROCA BLANCA) del QUEROL de la Alt Camp, es Conques internes de Catalunya GAIÀ, EL , Calcàries de l'Alt Foix-Gaià",publico
"{""latitude"": 41.47017076983246, ""longitude"": 1.376957847891292}",FONT DEL CISTELLER (POU PISCINA) - AJMT PONTILS (XARXA NUCLI) 43141-0019,"Camí De La Serra, 43421 Pontils, Tarragona, Spain",,,2024-05-11 16:26:21,,"FONT DEL CISTELLER (POU PISCINA) - AJMT PONTILS (XARXA NUCLI) del PONTILS de la Conca de Barberà, es Conques internes de Catalunya GAIÀ, EL , nan",publico
"{""latitude"": 41.46605272114986, ""longitude"": 1.377358261492263}",FONT DEL CARRALÀ - AJMT PONTILS 43141-0012,"Gr 7 - Camí De Ricreu, 43421 Pontils, Tarragona, Spain",,,2024-05-11 16:26:21,,"FONT DEL CARRALÀ - AJMT PONTILS del PONTILS de la Conca de Barberà, es Conques internes de Catalunya GAIÀ, EL , Calcàries de l'Alt Foix-Gaià",publico
"{""latitude"": 42.37489889597177, ""longitude"": 1.354200086182818}",FONT DEL PATI 25140-0056,"Carretera De Castellbò A Albet, 25712 Montferrer i Castellbò, Lleida, Spain",,,2024-05-11 16:26:21,,"FONT DEL PATI del MONTFERRER I CASTELLBÒ de la Alt Urgell, es Ebre SEGRE, EL , Massís axial pirenaic_Cat",publico
"{""latitude"": 42.33345472777814, ""longitude"": 1.360313575644617}",FONT DEL ROURE 25185-0035,"25714, Ribera d'Urgellet, Lleida, Spain",,,2024-05-11 16:26:21,,"FONT DEL ROURE del RIBERA D'URGELLET de la Alt Urgell, es Ebre SEGRE, EL , Massís axial pirenaic_Cat",publico
"{""latitude"": 42.32962263359651, ""longitude"": 1.360619463303334}",FONT DE L'OBAGA 25185-0047,"25714, Ribera d'Urgellet, Lleida, Spain",,,2024-05-11 16:26:21,,"FONT DE L'OBAGA del RIBERA D'URGELLET de la Alt Urgell, es Ebre EL SEGRE EL SEGRE, Massís axial pirenaic_Cat",publico
"{""latitude"": 42.32962263359651, ""longitude"": 1.360619463303334}",FONT DE L'OBAGA 25185-0047,"25714, Ribera d'Urgellet, Lleida, Spain",,,2024-05-11 16:26:21,,"FONT DE L'OBAGA del RIBERA D'URGELLET de la Alt Urgell, es Ebre EL SEGRE EL SEGRE, Massís axial pirenaic_Cat",publico
"{""latitude"": 42.33389153062933, ""longitude"": 1.36062995009526}",FONT DEL DURÓ 25185-0034,"25714, Ribera d'Urgellet, Lleida, Spain",,,2024-05-11 16:26:21,,"FONT DEL DURÓ del RIBERA D'URGELLET de la Alt Urgell, es Ebre SEGRE, EL , Massís axial pirenaic_Cat",publico
"{""latitude"": 41.38276669915946, ""longitude"": 1.512969931514852}",FONT LA MASIA 43001-0091,"Camí Del Mas De La Riera, 08738 Aiguamúrcia, Tarragona, Spain",,,2024-05-11 16:26:21,,"FONT LA MASIA del AIGUAMÚRCIA de la Alt Camp, es Conques internes de Catalunya FOIX, EL , Calcàries de l'Alt Foix-Gaià",publico
"{""latitude"": 42.13478948973393, ""longitude"": 1.525486763611225}",FONT DE SANT JOAN 25148-0027,"L-401, 25794 Odèn, Lleida, Spain",,,2024-05-11 16:26:21,,"FONT DE SANT JOAN del ODÈN de la Solsonès, es Ebre SEGRE, EL , nan",publico
"{""latitude"": 41.67786542460871, ""longitude"": 1.536146537614296}",FONT DE LA BACARDIT 08185-0050,"C-1412z, 08281 Els Prats de Rei, Barcelona, Spain",,,2024-05-11 16:26:21,,"FONT DE LA BACARDIT del RUBIÓ de la Anoia, es Conques internes de Catalunya EL LLOBREGAT Riera Gran, nan",publico
"{""latitude"": 41.61184733573573, ""longitude"": 1.476695527716197}",FONT BOÏGA EL SEC 08103-0007,"08719, Jorba, Barcelona, Spain",,,2024-05-11 16:26:21,,"FONT BOÏGA EL SEC del JORBA de la Anoia, es Conques internes de Catalunya LLOBREGAT, EL , nan",publico
"{""latitude"": 41.37165026614794, ""longitude"": 1.482442601706767}",FONT DE MAS DOMINGO 43001-0049,"Carretera De Valldosera A Pla De Manlleu I Sant Jaume Dels Domenys Per La Talaia, 43715 Aiguamúrcia, Tarragona, Spain",,,2024-05-11 16:26:21,,"FONT DE MAS DOMINGO del AIGUAMÚRCIA de la Alt Camp, es Conques internes de Catalunya EL FOIX Riera de Marmellar, Calcàries de l'Alt Foix-Gaià",publico
"{""latitude"": 41.24982061913541, ""longitude"": 1.485467504092534}",EL NEIX 43002-0033,"Camí Del Cementiri, 43716 Albinyana, Tarragona, Spain",,,2024-05-11 16:26:21,,"EL NEIX del ALBINYANA de la Baix Penedès, es Conques internes de Catalunya CALAFELL-TORREDEMBARRA, RIERES DE , Bloc del Gaià-Bonastre",publico
"{""latitude"": 42.38422571051449, ""longitude"": 1.521674900885702}",FONT TORRENT SEGALERS 25088-0005,"Pista D'arcabell A Estamariu 41, 25719 Estamariu, Lleida, Spain",,,2024-05-11 16:26:21,,"FONT TORRENT SEGALERS del ESTAMARIU de la Alt Urgell, es Ebre EL SEGRE EL SEGRE, Massís axial pirenaic_Cat",publico
"{""latitude"": 41.58815422122614, ""longitude"": 1.523981617027857}","POU-150 MAS BISBAL, RAMON 08103-0008","Carretera D'accés A Clariana, 08719 Jorba, Barcelona, Spain",,,2024-05-11 16:26:21,,"POU-150 MAS BISBAL, RAMON del JORBA de la Anoia, es Conques internes de Catalunya LLOBREGAT, EL , nan",publico
"{""latitude"": 42.05328951010291, ""longitude"": 1.513287799755651}",FONTS DE LLADURS 3 25124-0008,"Lv-4241, 25283 Lladurs, Lleida, Spain",,,2024-05-11 16:26:21,,"FONTS DE LLADURS 3 del LLADURS de la Solsonès, es Conques internes de Catalunya LLOBREGAT, EL , nan",publico
"{""latitude"": 41.57371413783927, ""longitude"": 1.427673042609499}",FONT DE CAN REQUESENS 43139-0024,"Carretera De La Pobla A Les Roques, 43429 Santa Coloma de Queralt, Tarragona, Spain",,,2024-05-11 16:26:21,,"FONT DE CAN REQUESENS del SANTA COLOMA DE QUERALT de la Conca de Barberà, es Conques internes de Catalunya LLOBREGAT, EL , Alta Anoia",publico
"{""latitude"": 41.57371413783927, ""longitude"": 1.427673042609499}",FONT DE CAN REQUESENS 43139-0024,"Carretera De La Pobla A Les Roques, 43429 Santa Coloma de Queralt, Tarragona, Spain",,,2024-05-11 16:26:21,,"FONT DE CAN REQUESENS del SANTA COLOMA DE QUERALT de la Conca de Barberà, es Conques internes de Catalunya LLOBREGAT, EL , Alta Anoia",publico
"{""latitude"": 41.86272182358935, ""longitude"": 1.534950872311411}",FONT CA L'ALCÓS 25167-0012,"Carretera De La Pera, 25287 Pinós, Lleida, Spain",,,2024-05-11 16:26:21,,"FONT CA L'ALCÓS del PINÓS de la Solsonès, es Ebre SEGRE, EL , nan",publico
"{""latitude"": 41.64838267938641, ""longitude"": 1.525670146809263}",FONT ARNAU 08071-0028,"Cl Sant Pere De Copons 7, 08289 Copons, Barcelona, Spain",,,2024-05-11 16:26:21,,"FONT ARNAU del COPONS de la Anoia, es Conques internes de Catalunya LLOBREGAT, EL , nan",publico
"{""latitude"": 41.64838267938641, ""longitude"": 1.525670146809263}",FONT ARNAU 08071-0028,"Cl Sant Pere De Copons 7, 08289 Copons, Barcelona, Spain",,,2024-05-11 16:26:21,,"FONT ARNAU del COPONS de la Anoia, es Conques internes de Catalunya LLOBREGAT, EL , nan",publico
"{""latitude"": 41.3437032625206, ""longitude"": 1.53266913845747}",MANANTIAL A LA MOJA 43090-0002,"Camí De Marmellar, 43718 El Montmell, Tarragona, Spain",,,2024-05-11 16:26:21,,"MANANTIAL A LA MOJA del MONTMELL de la Baix Penedès, es Conques internes de Catalunya FOIX, EL , Bloc del Gaià-Bonastre",publico
"{""latitude"": 41.49775165268243, ""longitude"": 1.529458294964621}",FONT DE SANT ROMÀ 08257-0014,"Camí De La Font, 08787 Santa Maria de Miralles, Barcelona, Spain",,,2024-05-11 16:26:21,,"FONT DE SANT ROMÀ del SANTA MARIA DE MIRALLES de la Anoia, es Conques internes de Catalunya LLOBREGAT, EL , Carme-Capellades",publico
"{""latitude"": 41.18154804584611, ""longitude"": 1.523262007012129}",FONT DE L'ESTANY I EL RIUET 43163-0006,"Carrer De L'arc De Berà 3, 43880 El Vendrell, Tarragona, Spain",,,2024-05-11 16:26:21,,"FONT DE L'ESTANY I EL RIUET del VENDRELL, EL de la Baix Penedès, es Conques internes de Catalunya CALAFELL-TORREDEMBARRA, RIERES DE , Baix Gaià",publico
"{""latitude"": 41.39189052262146, ""longitude"": 1.518515232141114}",FONT MAS SAPERA 08168-0019,"Ms Can Pla 66, 08738 Pontons, Barcelona, Spain",,,2024-05-11 16:26:21,,"FONT MAS SAPERA del PONTONS de la Alt Penedès, es Conques internes de Catalunya FOIX, EL , Calcàries de l'Alt Foix-Gaià",publico
"{""latitude"": 41.81891525994736, ""longitude"": 1.426755244467221}",FONT DE FIGUEROLA 25223-0006,"Camí De Les Fonts De Figuerola, 25751 Torà, Lleida, Spain",,,2024-05-11 16:26:21,,"FONT DE FIGUEROLA del TORÀ de la Solsonès, es Ebre SEGRE, EL , nan",publico
"{""latitude"": 41.81891525994736, ""longitude"": 1.426755244467221}",FONT DE FIGUEROLA 25223-0006,"Camí De Les Fonts De Figuerola, 25751 Torà, Lleida, Spain",,,2024-05-11 16:26:21,,"FONT DE FIGUEROLA del TORÀ de la Solsonès, es Ebre SEGRE, EL , nan",publico
"{""latitude"": 41.81891525994736, ""longitude"": 1.426755244467221}",FONT DE FIGUEROLA 25223-0006,"Camí De Les Fonts De Figuerola, 25751 Torà, Lleida, Spain",,,2024-05-11 16:26:21,,"FONT DE FIGUEROLA del TORÀ de la Solsonès, es Ebre SEGRE, EL , nan",publico
"{""latitude"": 41.53594710006735, ""longitude"": 1.45385511017988}",SORTIDA NATURAL D'AIGÜES 08226-0023,"Bv-2201, 08712 Sant Martí de Tous, Barcelona, Spain",,,2024-05-11 16:26:21,,"SORTIDA NATURAL D'AIGÜES del SANT MARTÍ DE TOUS de la Anoia, es Conques internes de Catalunya LLOBREGAT, EL , nan",publico
"{""latitude"": 41.40082072310507, ""longitude"": 1.533550661895704}",FONT DE VINYALS 08168-0014,"Camí Del Mas De La Riera 54, 08738 Pontons, Barcelona, Spain",,,2024-05-11 16:26:21,,"FONT DE VINYALS del PONTONS de la Alt Penedès, es Conques internes de Catalunya EL FOIX EL FOIX, Calcàries de l'Alt Foix-Gaià",publico
"{""latitude"": 42.18724441046546, ""longitude"": 1.438475526015347}",FONT PÚBLICA DE VALL DEL MIG 25908-0017,"Disseminat Vall De Mitg 3, 25794 Fígols i Alinyà, Lleida, Spain",,,2024-05-11 16:26:21,,"FONT PÚBLICA DE VALL DEL MIG del FÍGOLS I ALINYÀ de la Alt Urgell, es Ebre EL SEGRE Riu de Perles, Cadí-Port del Comte",publico
"{""latitude"": 41.38161938268118, ""longitude"": 1.518949324927967}",FONT DELS HORTS NOUS - FONT FRESCA 43001-0017,"Ms Ravell 71, 08738 Aiguamúrcia, Tarragona, Spain",,,2024-05-11 16:26:21,,"FONT DELS HORTS NOUS - FONT FRESCA del AIGUAMÚRCIA de la Alt Camp, es Conques internes de Catalunya FOIX, EL , Calcàries de l'Alt Foix-Gaià",publico
"{""latitude"": 41.74750981559858, ""longitude"": 1.513987906050499}",FONT D'ALENY 08036-0003,"Carrer Major, 08281 Calonge de Segarra, Barcelona, Spain",,,2024-05-11 16:26:21,,"FONT D'ALENY del CALONGE DE SEGARRA de la Anoia, es Ebre SEGRE, EL , Calcàries de Tàrrega",publico
"{""latitude"": 42.330389617851, ""longitude"": 1.502302428686026}",FONT DE REBRANCH 25005-0015,"Carretera D'artedó, 25718 Alàs i Cerc, Lleida, Spain",,,2024-05-11 16:26:21,,"FONT DE REBRANCH del ALÀS I CERC de la Alt Urgell, es Ebre EL SEGRE EL SEGRE, nan",publico
"{""latitude"": 42.330389617851, ""longitude"": 1.502302428686026}",FONT DE REBRANCH 25005-0015,"Carretera D'artedó, 25718 Alàs i Cerc, Lleida, Spain",,,2024-05-11 16:26:21,,"FONT DE REBRANCH del ALÀS I CERC de la Alt Urgell, es Ebre EL SEGRE EL SEGRE, nan",publico
"{""latitude"": 41.47266188626693, ""longitude"": 1.522268582561266}",FONT RASA DEL MACIP 08104-0019,"Carrer De Gorgori 7, 08779 La Llacuna, Barcelona, Spain",,,2024-05-11 16:26:21,,"FONT RASA DEL MACIP del LLACUNA, LA de la Anoia, es Conques internes de Catalunya LLOBREGAT, EL , Carme-Capellades",publico
"{""latitude"": 42.33816583368432, ""longitude"": 1.371958573398272}",FONT DE LA LLAU DE LA TALESA 25185-0059,"25714, Ribera d'Urgellet, Lleida, Spain",,,2024-05-11 16:26:21,,"FONT DE LA LLAU DE LA TALESA del RIBERA D'URGELLET de la Alt Urgell, es Ebre SEGRE, EL , Massís axial pirenaic_Cat",publico
"{""latitude"": 42.43951799303444, ""longitude"": 1.439887694079195}",FONT D'ARGOLELL 25239-0033,"Pista D'argolell A Arduix 4, 25799 Les Valls de Valira, Lleida, Spain",,,2024-05-11 16:26:21,,"FONT D'ARGOLELL del VALLS DE VALIRA, LES de la Alt Urgell, es Ebre EL SEGRE la Valira, Massís axial pirenaic_Cat",publico
"{""latitude"": 42.43951799303444, ""longitude"": 1.439887694079195}",FONT D'ARGOLELL 25239-0033,"Pista D'argolell A Arduix 4, 25799 Les Valls de Valira, Lleida, Spain",,,2024-05-11 16:26:21,,"FONT D'ARGOLELL del VALLS DE VALIRA, LES de la Alt Urgell, es Ebre EL SEGRE la Valira, Massís axial pirenaic_Cat",publico
"{""latitude"": 42.25257123904674, ""longitude"": 1.477098109126765}",FONT DE SISQUER 25909-0006,"Lloc Disseminat Sisquer 10, 25717 La Vansa i Fórnols, Lleida, Spain",,,2024-05-11 16:26:21,,"FONT DE SISQUER del VANSA I FÓRNOLS de la Alt Urgell, es Ebre SEGRE, EL , Cadí-Port del Comte",publico
"{""latitude"": 41.24982061913541, ""longitude"": 1.485467504092534}",EL NEIX 43002-0033,"Camí Del Cementiri, 43716 Albinyana, Tarragona, Spain",,,2024-05-11 16:26:21,,"EL NEIX del ALBINYANA de la Baix Penedès, es Conques internes de Catalunya CALAFELL-TORREDEMBARRA, RIERES DE , Bloc del Gaià-Bonastre",publico
"{""latitude"": 41.24982061913541, ""longitude"": 1.485467504092534}",EL NEIX 43002-0033,"Camí Del Cementiri, 43716 Albinyana, Tarragona, Spain",,,2024-05-11 16:26:21,,"EL NEIX del ALBINYANA de la Baix Penedès, es Conques internes de Catalunya CALAFELL-TORREDEMBARRA, RIERES DE , Bloc del Gaià-Bonastre",publico
"{""latitude"": 42.43717647160413, ""longitude"": 1.440870277101003}",FONT DE LA LLOSA 25239-0005,"Pista D'argolell A Arduix 9, 25799 Les Valls de Valira, Lleida, Spain",,,2024-05-11 16:26:21,,"FONT DE LA LLOSA del VALLS DE VALIRA, LES de la Alt Urgell, es Ebre SEGRE, EL , Massís axial pirenaic_Cat",publico
"{""latitude"": 42.43717647160413, ""longitude"": 1.440870277101003}",FONT DE LA LLOSA 25239-0005,"Pista D'argolell A Arduix 9, 25799 Les Valls de Valira, Lleida, Spain",,,2024-05-11 16:26:21,,"FONT DE LA LLOSA del VALLS DE VALIRA, LES de la Alt Urgell, es Ebre SEGRE, EL , Massís axial pirenaic_Cat",publico
"{""latitude"": 41.40995159008031, ""longitude"": 1.465725183222722}",FONT FRESCA 43120-0032,"Carrer De Cirvcunval·lació 1838, 43715 Querol, Tarragona, Spain",,,2024-05-11 16:26:21,,"FONT FRESCA del QUEROL de la Alt Camp, es Conques internes de Catalunya FOIX, EL , Calcàries de l'Alt Foix-Gaià",publico
"{""latitude"": 41.47932757874566, ""longitude"": 1.534980657306408}",AIGUANEIX SRA. GOMA 08104-0020,"Ds Afores 48, 08779 La Llacuna, Barcelona, Spain",,,2024-05-11 16:26:21,,"AIGUANEIX SRA. GOMA del LLACUNA, LA de la Anoia, es Conques internes de Catalunya LLOBREGAT, EL , Carme-Capellades",publico
"{""latitude"": 41.65294323815326, ""longitude"": 1.531186450390977}",FONT DE CAN SERELL 08071-0017,"Carrer De Sant Pere De Copons 3, 08289 Copons, Barcelona, Spain",,,2024-05-11 16:26:21,,"FONT DE CAN SERELL del COPONS de la Anoia, es Conques internes de Catalunya EL LLOBREGAT Riera Gran, nan",publico
"{""latitude"": 41.9919484027704, ""longitude"": 1.523451427793423}",FONT DEL MOLÍ DELS CAPELLANS 25207-0013,"Carrer Del Camp Del Molí 57, 25280 Solsona, Lleida, Spain",,,2024-05-11 16:26:21,,"FONT DEL MOLÍ DELS CAPELLANS del SOLSONA de la Solsonès, es Conques internes de Catalunya LLOBREGAT, EL , nan",publico
"{""latitude"": 41.28258193566227, ""longitude"": 1.531498685147082}",FONT DE LA VERGE DEL CARME 43074-0095,"Carretera De La Bisbal A Llorenç Del Penedès 37, 43712 Llorenç del Penedès, Tarragona, Spain",,,2024-05-11 16:26:21,,"FONT DE LA VERGE DEL CARME del LLORENÇ DEL PENEDÈS de la Baix Penedès, es Conques internes de Catalunya CALAFELL-TORREDEMBARRA, RIERES DE , Sorres de Santa OlivaDetrític neogen del Baix Penedès",publico
"{""latitude"": 41.30847980406395, ""longitude"": 1.484326148105666}",FONT SANTSUIES 43090-0003,"Ds Can Suies 16l, 43718 El Montmell, Tarragona, Spain",,,2024-05-11 16:26:21,,"FONT SANTSUIES del MONTMELL de la Baix Penedès, es Conques internes de Catalunya CALAFELL-TORREDEMBARRA, RIERES DE , Bloc del Gaià-Bonastre",publico
"{""latitude"": 41.68236103114759, ""longitude"": 1.500601309772604}",FONT DEL MOLÍ 08297-0023,"08289, Veciana, Barcelona, Spain",,,2024-05-11 16:26:21,,"FONT DEL MOLÍ del VECIANA de la Anoia, es Conques internes de Catalunya EL LLOBREGAT Riera Gran, Alta Anoia",publico
"{""latitude"": 41.50760241663625, ""longitude"": 1.504642903977682}",FONT DE BALÇ DE FONTANILLES 08257-0009,"Lg Mas Ratou 2, 08787 Santa Maria de Miralles, Barcelona, Spain",,,2024-05-11 16:26:21,,"FONT DE BALÇ DE FONTANILLES del SANTA MARIA DE MIRALLES de la Anoia, es Conques internes de Catalunya LLOBREGAT, EL , Carme-Capellades",publico
"{""latitude"": 41.44760218608616, ""longitude"": 1.54407590105758}",FONT 2 MAS PRUNELL O CA L'ESCOFET 08104-0041,"Carretera De Sant Martí Sarroca A La Llacuna Bp-2121 23, 08779 La Llacuna, Barcelona, Spain",,,2024-05-11 16:26:21,,"FONT 2 MAS PRUNELL O CA L'ESCOFET del LLACUNA, LA de la Anoia, es Conques internes de Catalunya FOIX, EL , Calcàries de l'Alt Foix-Gaià",publico
"{""latitude"": 42.33305215104861, ""longitude"": 1.524432069292515}",FONT  DE LA TEULA 25005-0022,"Disseminat Afores Vilanova De Banat 28, 25718 Alàs i Cerc, Lleida, Spain",,,2024-05-11 16:26:21,,"FONT  DE LA TEULA del ALÀS I CERC de la Alt Urgell, es Ebre SEGRE, EL , Alt Urgell",publico
"{""latitude"": 42.06645333289681, ""longitude"": 1.516510128523453}",FONT DEL COM  -CASA RIART- 25124-0004,"25283, Lladurs, Lleida, Spain",,,2024-05-11 16:26:21,,"FONT DEL COM  -CASA RIART- del LLADURS de la Solsonès, es Conques internes de Catalunya LLOBREGAT, EL , nan",publico
"{""latitude"": 41.47076313367942, ""longitude"": 1.530193034491339}",FONT DE DALT 08104-0005,"Carrer De La Piscina 0i, 08779 La Llacuna, Barcelona, Spain",,,2024-05-11 16:26:21,,"FONT DE DALT del LLACUNA, LA de la Anoia, es Conques internes de Catalunya LLOBREGAT, EL , Carme-Capellades",publico
"{""latitude"": 41.41700005809811, ""longitude"": 1.512799460089927}",FONTS DE L'ESQUERRÀ 08168-0027,"Carretera De Sant Martí Sarroca A Pontons I Santes Creus Bv-2441, 08738 Pontons, Barcelona, Spain",,,2024-05-11 16:26:21,,"FONTS DE L'ESQUERRÀ del PONTONS de la Alt Penedès, es Conques internes de Catalunya FOIX, EL , Calcàries de l'Alt Foix-Gaià",publico
"{""latitude"": 41.49487601574997, ""longitude"": 1.52702073839845}",FONT DE LA MÚNIA 08257-0010,"Camí De La Font, 08787 Santa Maria de Miralles, Barcelona, Spain",,,2024-05-11 16:26:21,,"FONT DE LA MÚNIA del SANTA MARIA DE MIRALLES de la Anoia, es Conques internes de Catalunya LLOBREGAT, EL , Carme-Capellades",publico
"{""latitude"": 41.49487601574997, ""longitude"": 1.52702073839845}",FONT DE LA MÚNIA 08257-0010,"Camí De La Font, 08787 Santa Maria de Miralles, Barcelona, Spain",,,2024-05-11 16:26:21,,"FONT DE LA MÚNIA del SANTA MARIA DE MIRALLES de la Anoia, es Conques internes de Catalunya LLOBREGAT, EL , Carme-Capellades",publico
"{""latitude"": 42.25782007012933, ""longitude"": 1.509648057645675}",FONT 1 25909-0003,"Carretera De La Seu, 25717 La Vansa i Fórnols, Lleida, Spain",,,2024-05-11 16:26:21,,"FONT 1 del VANSA I FÓRNOLS de la Alt Urgell, es Ebre SEGRE, EL , Cadí-Port del Comte",publico
"{""latitude"": 41.45933285443915, ""longitude"": 1.513998180069503}",FONT REVELLA 08104-0033,"Camí De La Plana D'ancosa, 08779 La Llacuna, Barcelona, Spain",,,2024-05-11 16:26:21,,"FONT REVELLA del LLACUNA, LA de la Anoia, es Conques internes de Catalunya LLOBREGAT, EL , Carme-Capellades",publico
"{""latitude"": 41.6008604441074, ""longitude"": 1.484258221831777}",FONT DE MAS FIGUERA 08008-0018,"Camí De Mas Figuera, 08717 Argençola, Barcelona, Spain",,,2024-05-11 16:26:21,,"FONT DE MAS FIGUERA del ARGENÇOLA de la Anoia, es Conques internes de Catalunya LLOBREGAT, EL , nan",publico
"{""latitude"": 42.14083388938231, ""longitude"": 1.472517066246013}","FONT DEL TURULLÓ, DE XIVICS O DEL MOLINERS 25148-0029","Camí Del Montnou, 25283 Odèn, Lleida, Spain",,,2024-05-11 16:26:21,,"FONT DEL TURULLÓ, DE XIVICS O DEL MOLINERS del ODÈN de la Solsonès, es Ebre SEGRE, EL , Cadí-Port del Comte",publico
"{""latitude"": 42.4270999658596, ""longitude"": 1.433200105446544}",FONT DEL PRAT DE BORBÓ 25239-0053,"Carretera De La Farga De Moles A Sant Joan Fumat, 25799 Les Valls de Valira, Lleida, Spain",,,2024-05-11 16:26:21,,"FONT DEL PRAT DE BORBÓ del VALLS DE VALIRA, LES de la Alt Urgell, es Ebre SEGRE, EL , Massís axial pirenaic_Cat",publico
"{""latitude"": 41.3287890386331, ""longitude"": 1.455150090475816}",FONT DEL MONTMELL 43090-0024,"Carretera Del Montmell, 43718 El Montmell, Tarragona, Spain",,,2024-05-11 16:26:21,,"FONT DEL MONTMELL del MONTMELL de la Baix Penedès, es Conques internes de Catalunya CALAFELL-TORREDEMBARRA, RIERES DE , Bloc del Gaià-Bonastre",publico
"{""latitude"": 41.46121305443518, ""longitude"": 1.514518015545491}",FONT BOSSA DE LA RIBA 08104-0032,"Camí De La Plana D'ancosa, 08779 La Llacuna, Barcelona, Spain",,,2024-05-11 16:26:21,,"FONT BOSSA DE LA RIBA del LLACUNA, LA de la Anoia, es Conques internes de Catalunya LLOBREGAT, EL , Carme-Capellades",publico
"{""latitude"": 41.44110132759877, ""longitude"": 1.51531176138495}",AIGUANEIX ELS CARBONS 08104-0024,"Carretera De Sant Martí Sarroca A La Llacuna Bp-2121 11, 08779 La Llacuna, Barcelona, Spain",,,2024-05-11 16:26:21,,"AIGUANEIX ELS CARBONS del LLACUNA, LA de la Anoia, es Conques internes de Catalunya FOIX, EL , Calcàries de l'Alt Foix-Gaià",publico
"{""latitude"": 42.37910393294187, ""longitude"": 1.474422813107633}",FONT DEL PRAT 25239-0017,"Pista De Calvinyà A Arcabell, 25799 Les Valls de Valira, Lleida, Spain",,,2024-05-11 16:26:21,,"FONT DEL PRAT del VALLS DE VALIRA, LES de la Alt Urgell, es Ebre SEGRE, EL , Massís axial pirenaic_Cat",publico
"{""latitude"": 42.37910393294187, ""longitude"": 1.474422813107633}",FONT DEL PRAT 25239-0017,"Pista De Calvinyà A Arcabell, 25799 Les Valls de Valira, Lleida, Spain",,,2024-05-11 16:26:21,,"FONT DEL PRAT del VALLS DE VALIRA, LES de la Alt Urgell, es Ebre SEGRE, EL , Massís axial pirenaic_Cat",publico
